4,512,[2.217742  2.5234451],[2.217742  2.5234451],[2.2177422 2.523445 ]
16,32768,[2.4679167 1.583206 ],[2.4679167 1.583206 ],[2.5053287 1.5689937]
16,32768,[1.3405485 0.8033679],[1.3405485 0.8033679],[1.295509   0.69790655]
16,32768,[1.3509203 1.7418623],[1.3509203 1.7418623],[1.4189538 1.8660465]
16,32768,[0.8051121 2.2026808],[0.8051121 2.2026808],[0.7885292 2.0151095]
16,32768,[1.9756632 2.0634868],[1.9756632 2.0634868],[1.9682244 2.1556277]
16,32768,[1.9710364  0.07906923],[1.9710364  0.07906923],[2.02181    0.12973738]
16,32768,[1.9672304 1.4864544],[1.9672304 1.4864544],[2.01146   1.5814822]
16,32768,[2.5162952 2.8710046],[2.5162952 2.8710046],[2.5173578 2.8496375]
16,32768,[1.3867533  0.15880425],[1.3867533  0.15880425],[1.4355221  0.14773428]
16,32768,[1.6540923  0.43818223],[1.6540923  0.43818223],[1.7010801 0.5011257]
16,32768,[2.1585114 0.5351981],[2.1585114 0.5351981],[2.0972333 0.6583907]
16,32768,[1.874494  0.8279895],[1.874494  0.8279895],[1.6616044 1.0278183]
16,32768,[2.0333524 2.8584666],[2.0333524 2.8584666],[2.0236375 2.8836381]
16,32768,[0.75069773 1.5322803 ],[0.75069773 1.5322803 ],[0.80835646 1.4478358 ]
16,32768,[1.3696496 2.413082 ],[1.3696496 2.413082 ],[1.1356044 2.497239 ]
16,65536,[2.363428  2.2172775],[2.363428  2.2172775],[2.4949284 2.166233 ]
16,65536,[2.5832238 1.7676588],[2.5832238 1.7676588],[2.5008695 1.5914693]
16,65536,[1.3789504 1.0451407],[1.3789504 1.0451407],[1.297506 0.757554]
16,65536,[1.3290126 1.7989279],[1.3290126 1.7989279],[1.4190445 1.7837405]
16,65536,[0.9061544 2.305082 ],[0.9061544 2.305082 ],[0.7945847 2.1789062]
16,65536,[1.9350497 1.7610027],[1.9350497 1.7610027],[1.9798334 2.113112 ]
16,65536,[1.6105672  0.08521282],[1.6105672  0.08521282],[2.0120335  0.12406421]
16,65536,[2.219599 1.426164],[2.219599 1.426164],[2.018127 1.552614]
16,65536,[2.515321  2.9146166],[2.515321  2.9146166],[2.5132136 2.8752503]
16,65536,[1.2691659  0.39690274],[1.2691659  0.39690274],[1.4138443 0.1499114]
16,65536,[1.6170726  0.60479677],[1.6170726  0.60479677],[1.678385   0.47956437]
16,65536,[2.0737422  0.24301767],[2.0737422  0.24301767],[2.105312   0.63546664]
16,65536,[1.9998722  0.77742976],[1.9998722  0.77742976],[1.7272679  0.96500313]
16,65536,[2.0208912 2.8283155],[2.0208912 2.8283155],[2.0167773 2.8420768]
16,65536,[0.7040212 1.6405145],[0.7040212 1.6405145],[0.7730579 1.5495993]
16,65536,[1.6780264 2.3010492],[1.6780264 2.3010492],[1.3120964 2.4211226]
32,512,[2.4285698 2.3069334],[2.4285698 2.3069334],[2.4285698 2.3069334]
32,512,[2.2981882 1.8686054],[2.2981882 1.8686054],[2.2981882 1.8686053]
32,512,[1.2270308 0.8420457],[1.2270308 0.8420457],[1.2270308 0.8420458]
32,512,[1.2428511 1.1052133],[1.2428511 1.1052133],[1.2428511 1.1052133]
32,512,[0.5710362 1.5603118],[0.5710362 1.5603118],[0.5710362 1.5603118]
32,512,[1.7677494 1.7672801],[1.7677494 1.7672801],[1.7677494 1.7672799]
32,512,[1.7130201  0.28641155],[1.7130201  0.28641155],[1.7130202  0.28641152]
32,512,[1.8271254 1.2423282],[1.8271254 1.2423282],[1.8271252 1.2423283]
32,512,[2.5653675 2.9450688],[2.5653675 2.9450688],[2.5653675 2.9450688]
32,512,[1.1261567  0.63900477],[1.1261567  0.63900477],[1.1261567 0.6390047]
32,512,[1.6382155 0.5274459],[1.6382155 0.5274459],[1.6382155  0.52744585]
32,512,[1.9899025  0.39736566],[1.9899025  0.39736566],[1.9899025  0.39736557]
32,512,[1.5865625  0.84751296],[1.5865625  0.84751296],[1.5865624 0.847513 ]
32,512,[1.994203 2.962858],[1.994203 2.962858],[1.9942031 2.9628577]
32,512,[0.7268075 1.2583612],[0.7268075 1.2583612],[0.72680724 1.2583612 ]
32,512,[2.0415776 2.1046367],[2.0415776 2.1046367],[2.0415776 2.1046364]
32,512,[1.8726579  0.07024251],[1.8726579  0.07024251],[1.8726579  0.07024252]
32,512,[1.9423171  0.69459456],[1.9423171  0.69459456],[1.9423171 0.6945945]
32,512,[0.8725875 2.509526 ],[0.8725875 2.509526 ],[0.8725873 2.5095263]
32,512,[0.78130007 1.9645053 ],[0.78130007 1.9645053 ],[0.7813    1.9645053]
32,512,[1.5195816  0.01873834],[1.5195816  0.01873834],[1.5195813  0.01873839]
32,512,[2.256032   0.19439727],[2.256032   0.19439727],[2.2560315  0.19439721]
32,512,[1.876068  2.5959783],[1.876068  2.5959783],[1.8760679 2.595978 ]
32,512,[2.496099  1.4380049],[2.496099  1.4380049],[2.496099  1.4380047]
32,512,[2.1072888 1.5149232],[2.1072888 1.5149232],[2.1072888 1.5149231]
32,512,[1.3624871 0.5671277],[1.3624871 0.5671277],[1.362487  0.5671277]
32,512,[1.356275  0.2688228],[1.356275  0.2688228],[1.356275  0.2688228]
32,512,[2.2238717 0.8018083],[2.2238717 0.8018083],[2.2238717  0.80180836]
32,512,[1.6127415 2.242579 ],[1.6127415 2.242579 ],[1.6127416 2.242579 ]
32,512,[1.2492405 2.192138 ],[1.2492405 2.192138 ],[1.2492406 2.192138 ]
32,512,[2.7683907 1.8939687],[2.7683907 1.8939687],[2.7683907 1.8939686]
32,512,[1.2411696 1.5172422],[1.2411696 1.5172422],[1.2411697 1.5172422]
32,1024,[2.567387  2.3129406],[2.567387  2.3129406],[2.567387  2.3129408]
32,1024,[2.3037682 1.9292656],[2.3037682 1.9292656],[2.3037686 1.9292656]
32,1024,[1.1427418 0.910338 ],[1.1427418 0.910338 ],[1.1427418  0.91033787]
32,1024,[1.4349706  0.94235814],[1.4349706  0.94235814],[1.4349707  0.94235826]
32,1024,[0.5315928 1.4886492],[0.5315928 1.4886492],[0.5315927 1.4886491]
32,1024,[1.7605406 1.7917428],[1.7605406 1.7917428],[1.7605408 1.7917427]
32,1024,[1.7089223  0.30980024],[1.7089223  0.30980024],[1.7089219  0.30980015]
32,1024,[1.789374 1.313578],[1.789374 1.313578],[1.7893741 1.313578 ]
32,1024,[2.4633398 2.958796 ],[2.4633398 2.958796 ],[2.4633396 2.958796 ]
32,1024,[1.170426   0.58052015],[1.170426   0.58052015],[1.170426  0.5805202]
32,1024,[1.469055   0.41543397],[1.469055   0.41543397],[1.4690552  0.41543412]
32,1024,[1.9764776  0.38311988],[1.9764776  0.38311988],[1.9764774  0.38311976]
32,1024,[1.6802989  0.71214575],[1.6802989  0.71214575],[1.6802986 0.7121458]
32,1024,[1.9946784 2.982335 ],[1.9946784 2.982335 ],[1.9946784 2.9823346]
32,1024,[0.8683586 1.3680574],[0.8683586 1.3680574],[0.86835843 1.3680575 ]
32,1024,[2.051581  2.2081904],[2.051581  2.2081904],[2.051581  2.2081904]
32,1024,[1.8757288  0.04664845],[1.8757288  0.04664845],[1.8757287 0.0466485]
32,1024,[1.9713702  0.76011556],[1.9713702  0.76011556],[1.9713703  0.76011556]
32,1024,[0.87735224 2.5257626 ],[0.87735224 2.5257626 ],[0.87735206 2.5257628 ]
32,1024,[0.78187597 1.9731996 ],[0.78187597 1.9731996 ],[0.781876  1.9731994]
32,1024,[ 1.5470519  -0.00704309],[ 1.5470519  -0.00704309],[ 1.5470518 -0.007043 ]
32,1024,[2.2553747  0.18339647],[2.2553747  0.18339647],[2.2553744  0.18339634]
32,1024,[1.852923  2.6186733],[1.852923  2.6186733],[1.852923  2.6186733]
32,1024,[2.4938352 1.397881 ],[2.4938352 1.397881 ],[2.493835  1.3978809]
32,1024,[2.1242807 1.5855126],[2.1242807 1.5855126],[2.124281  1.5855124]
32,1024,[1.4061716 0.6426495],[1.4061716 0.6426495],[1.4061713  0.64264935]
32,1024,[1.339196   0.15107025],[1.339196   0.15107025],[1.339196   0.15107024]
32,1024,[2.2488084 0.738706 ],[2.2488084 0.738706 ],[2.2488086  0.73870593]
32,1024,[1.5983223 2.2119777],[1.5983223 2.2119777],[1.5983226 2.2119775]
32,1024,[1.2086926 2.1178074],[1.2086926 2.1178074],[1.2086927 2.1178071]
32,1024,[2.7099872 1.7706206],[2.7099872 1.7706206],[2.709987  1.7706206]
32,1024,[1.2538191 1.5330535],[1.2538191 1.5330535],[1.2538191 1.5330536]
32,2048,[2.5474675 2.3174837],[2.5474675 2.3174837],[2.547467  2.3174837]
32,2048,[2.2412426 1.9236635],[2.2412426 1.9236635],[2.2412424 1.9236639]
32,2048,[1.328112   0.75029695],[1.328112   0.75029695],[1.3281121  0.75029683]
32,2048,[1.2304099 1.1592991],[1.2304099 1.1592991],[1.2304097 1.1592991]
32,2048,[0.5698642 1.4842035],[0.5698642 1.4842035],[0.5698643 1.4842033]
32,2048,[1.8724395 1.8002825],[1.8724395 1.8002825],[1.8724397 1.8002825]
32,2048,[1.7057028  0.23410691],[1.7057028  0.23410691],[1.705134   0.23694575]
32,2048,[1.7590957 1.3095603],[1.7590957 1.3095603],[1.7590957 1.3095601]
32,2048,[2.4665763 2.9243743],[2.4665763 2.9243743],[2.466576  2.9243748]
32,2048,[1.1686492 0.547723 ],[1.1686492 0.547723 ],[1.1686492  0.54772294]
32,2048,[1.6198238  0.52792245],[1.6198238  0.52792245],[1.6190162  0.53000003]
32,2048,[1.931918   0.41151467],[1.931918   0.41151467],[1.9319183  0.41151482]
32,2048,[1.6228803 0.8198495],[1.6228803 0.8198495],[1.6228805  0.81984955]
32,2048,[1.9671686 2.91101  ],[1.9671686 2.91101  ],[1.9671687 2.9110098]
32,2048,[0.9396744 1.4256049],[0.9396744 1.4256049],[0.93967444 1.425605  ]
32,2048,[2.0198197 2.2693257],[2.0198197 2.2693257],[2.0198197 2.2693262]
32,2048,[1.8877738  0.02625744],[1.8877738  0.02625744],[1.8877739 0.0262574]
32,2048,[1.9272131  0.76424956],[1.9272131  0.76424956],[1.9272128  0.76424956]
32,2048,[0.87888885 2.5052516 ],[0.87888885 2.5052516 ],[0.87888896 2.5052516 ]
32,2048,[0.73507655 1.9924645 ],[0.73507655 1.9924645 ],[0.73507655 1.9924643 ]
32,2048,[1.5283151  0.02957574],[1.5283151  0.02957574],[1.5283153  0.02957571]
32,2048,[2.2230158  0.17272094],[2.2230158  0.17272094],[2.223016   0.17272103]
32,2048,[1.4040433 2.5019143],[1.4040433 2.5019143],[1.4040432 2.5019145]
32,2048,[2.456463  1.4397752],[2.456463  1.4397752],[2.4564629 1.4397751]
32,2048,[2.1060567 1.5293353],[2.1060567 1.5293353],[2.1060567 1.5293354]
32,2048,[1.407286  0.3389223],[1.407286  0.3389223],[1.407286   0.33892226]
32,2048,[1.2180746  0.06635155],[1.2180746  0.06635155],[1.2180746  0.06635153]
32,2048,[2.2320344 0.7398173],[2.2320344 0.7398173],[2.2320344  0.73981744]
32,2048,[1.6135672 2.1146264],[1.6135672 2.1146264],[1.6135672 2.1146262]
32,2048,[1.1441344 1.9932879],[1.1441344 1.9932879],[1.1441344 1.9932873]
32,2048,[2.6083298 1.7946756],[2.6083298 1.7946756],[2.6083298 1.7946752]
32,2048,[1.433337  1.6439406],[1.433337  1.6439406],[1.4333369 1.6439403]
32,4096,[2.551309  2.3480523],[2.551309  2.3480523],[2.5513093 2.348052 ]
32,4096,[2.3404748 1.9179584],[2.3404748 1.9179584],[2.340475  1.9179591]
32,4096,[1.2952256  0.78890526],[1.2952256  0.78890526],[1.2952257  0.78890544]
32,4096,[1.1828318 1.1910119],[1.1828318 1.1910119],[1.182832  1.1910119]
32,4096,[0.7681693 1.7062765],[0.7681693 1.7062765],[0.76816916 1.7062765 ]
32,4096,[2.0029545 1.8129154],[2.0029545 1.8129154],[2.0029547 1.8129157]
32,4096,[1.6473522 0.2816794],[1.6473522 0.2816794],[1.6534168  0.28255033]
32,4096,[1.6915025 1.432224 ],[1.6915025 1.432224 ],[1.6915021 1.4322239]
32,4096,[2.4820602 2.9103248],[2.4820602 2.9103248],[2.4820602 2.9103255]
32,4096,[1.1528323 0.541887 ],[1.1528323 0.541887 ],[1.152832  0.5418868]
32,4096,[1.6873795 0.6341354],[1.6873795 0.6341354],[1.6861956  0.63564885]
32,4096,[1.953915 0.454427],[1.953915 0.454427],[1.9539145  0.45442724]
32,4096,[1.6041855 0.8899592],[1.6041855 0.8899592],[1.6042898  0.89294004]
32,4096,[2.0123742 2.9179828],[2.0123742 2.9179828],[2.0123734 2.9179833]
32,4096,[0.6008656 1.3692456],[0.6008656 1.3692456],[0.6008657 1.3692458]
32,4096,[2.0329032 2.2722042],[2.0329032 2.2722042],[2.0329037 2.272204 ]
32,4096,[1.8928908  0.06974991],[1.8928908  0.06974991],[1.8928907  0.06974983]
32,4096,[1.9325676 0.8448121],[1.9325676 0.8448121],[1.9325684 0.844812 ]
32,4096,[0.8944458 2.5120375],[0.8944458 2.5120375],[0.89444584 2.5120378 ]
32,4096,[0.73027664 2.0650625 ],[0.73027664 2.0650625 ],[0.7302768 2.0650625]
32,4096,[1.50393    0.03107239],[1.50393    0.03107239],[1.5034311  0.03417742]
32,4096,[2.2250226 0.1873083],[2.2250226 0.1873083],[2.2250223  0.18730819]
32,4096,[1.4081316 2.4848924],[1.4081316 2.4848924],[1.4081314 2.4848924]
32,4096,[2.4688303 1.4695723],[2.4688303 1.4695723],[2.4688306 1.4695722]
32,4096,[2.0976362 1.4454818],[2.0976362 1.4454818],[2.0976357 1.4454818]
32,4096,[1.4380432 0.4828016],[1.4380432 0.4828016],[1.4393123  0.48296422]
32,4096,[1.2385947  0.18652974],[1.2385947  0.18652974],[1.2451086  0.19002748]
32,4096,[2.238328  0.7272278],[2.238328  0.7272278],[2.238328   0.72722775]
32,4096,[1.6116655 1.9504535],[1.6116655 1.9504535],[1.6116655 1.9504542]
32,4096,[1.1844454 2.0225456],[1.1844454 2.0225456],[1.1844454 2.0225456]
32,4096,[2.7755227 1.8251661],[2.7755227 1.8251661],[2.7755225 1.8251662]
32,4096,[1.2011847 1.6361171],[1.2011847 1.6361171],[1.2011847 1.6361171]
32,8192,[2.4918575 2.3578422],[2.4918575 2.3578422],[2.4924223 2.3549438]
32,8192,[2.3559093 1.8960929],[2.3559093 1.8960929],[2.3551965 1.892011 ]
32,8192,[1.2537543 0.8112477],[1.2537543 0.8112477],[1.253358  0.8127928]
32,8192,[1.1693671 1.3110646],[1.1693671 1.3110646],[1.1699663 1.3084311]
32,8192,[0.7060921 1.7482708],[0.7060921 1.7482708],[0.7060921 1.7482711]
32,8192,[2.004079  1.8529412],[2.004079  1.8529412],[2.0036845 1.8525438]
32,8192,[1.6903969  0.29368597],[1.6903969  0.29368597],[1.6888822  0.29146373]
32,8192,[1.7226114 1.429375 ],[1.7226114 1.429375 ],[1.7229483 1.4306738]
32,8192,[2.4807963 2.9244497],[2.4807963 2.9244497],[2.481753 2.922513]
32,8192,[1.1682192 0.5060654],[1.1682192 0.5060654],[1.1682193 0.5060654]
32,8192,[1.6626639 0.6425482],[1.6626639 0.6425482],[1.658159  0.6395043]
32,8192,[1.9558855  0.43760377],[1.9558855  0.43760377],[1.9555916 0.4361412]
32,8192,[1.542746  0.8982099],[1.542746  0.8982099],[1.5467035  0.89703727]
32,8192,[1.9927093 2.9002273],[1.9927093 2.9002273],[1.9927093 2.9002264]
32,8192,[0.6409726 1.3765836],[0.6409726 1.3765836],[0.6402526 1.3770344]
32,8192,[2.0289824 2.2877655],[2.0289824 2.2877655],[2.0303354 2.2879484]
32,8192,[1.8933257  0.05723393],[1.8933257  0.05723393],[1.8950725  0.05823815]
32,8192,[1.9183159  0.85048324],[1.9183159  0.85048324],[1.9192394 0.8464482]
32,8192,[0.86659145 2.519747  ],[0.86659145 2.519747  ],[0.8669414 2.5180857]
32,8192,[0.7439123 2.0782096],[0.7439123 2.0782096],[0.742998  2.0770237]
32,8192,[1.521736   0.04420384],[1.521736   0.04420384],[1.52161    0.04102278]
32,8192,[2.2231123 0.1613481],[2.2231123 0.1613481],[2.2235196  0.16160011]
32,8192,[1.3953665 2.4875426],[1.3953665 2.4875426],[1.3948765 2.4874597]
32,8192,[2.5684068 1.473078 ],[2.5684068 1.473078 ],[2.5690377 1.4724423]
32,8192,[2.1441765 1.4602331],[2.1441765 1.4602331],[2.1436923 1.4589299]
32,8192,[1.440729   0.43684775],[1.440729   0.43684775],[1.4399924  0.43379098]
32,8192,[1.2009926  0.11626463],[1.2009926  0.11626463],[1.2009925  0.11626458]
32,8192,[2.2224452 0.701463 ],[2.2224452 0.701463 ],[2.2224452 0.7014628]
32,8192,[1.6237904 1.9394463],[1.6237904 1.9394463],[1.6234835 1.9435833]
32,8192,[1.2099446 2.0669434],[1.2099446 2.0669434],[1.2094705 2.0662816]
32,8192,[2.7808166 1.9758264],[2.7808166 1.9758264],[2.7808168 1.9758265]
32,8192,[1.1629856 1.7294909],[1.1629856 1.7294909],[1.162565 1.725682]
32,16384,[2.45649   2.3399959],[2.45649   2.3399959],[2.4697556 2.3647687]
32,16384,[2.358371  1.8939146],[2.358371  1.8939146],[2.3455348 1.9106522]
32,16384,[1.2428457 0.8313626],[1.2428457 0.8313626],[1.2720871  0.77378345]
32,16384,[1.1769805 1.3367896],[1.1769805 1.3367896],[1.1801043 1.2931362]
32,16384,[0.62623113 1.8707666 ],[0.62623113 1.8707666 ],[0.663478 1.8111  ]
32,16384,[1.9985865 1.8301997],[1.9985865 1.8301997],[1.9985002 1.8286726]
32,16384,[1.677866   0.28479752],[1.677866   0.28479752],[1.7184361  0.32391477]
32,16384,[1.7272277 1.459618 ],[1.7272277 1.459618 ],[1.7468548 1.4472162]
32,16384,[2.5185888 2.907637 ],[2.5185888 2.907637 ],[2.5136645 2.91786  ]
32,16384,[1.177741   0.45120066],[1.177741   0.45120066],[1.1793287 0.4297313]
32,16384,[1.7279791  0.61223346],[1.7279791  0.61223346],[1.6368645  0.66404104]
32,16384,[2.0051777  0.43353868],[2.0051777  0.43353868],[1.9695714 0.4509039]
32,16384,[1.5617453 0.8949734],[1.5617453 0.8949734],[1.555582   0.96456003]
32,16384,[2.0084674 2.8992257],[2.0084674 2.8992257],[2.0063393 2.9033327]
32,16384,[0.6752466 1.4145935],[0.6752466 1.4145935],[0.6670712 1.4072775]
32,16384,[2.0151405 2.268729 ],[2.0151405 2.268729 ],[2.0150514 2.275704 ]
32,16384,[1.9112903  0.05769648],[1.9112903  0.05769648],[1.9240949  0.05858493]
32,16384,[1.9232452 0.8685908],[1.9232452 0.8685908],[1.9209605 0.8442439]
32,16384,[0.83796453 2.5404663 ],[0.83796453 2.5404663 ],[0.84666365 2.529992  ]
32,16384,[0.81488466 2.1106405 ],[0.81488466 2.1106405 ],[0.75837046 2.096387  ]
32,16384,[1.5797168 0.009953 ],[1.5797168 0.009953 ],[1.5962467  0.02924085]
32,16384,[2.2223501 0.1254156],[2.2223501 0.1254156],[2.227514   0.14666688]
32,16384,[1.3681002 2.516417 ],[1.3681002 2.516417 ],[1.3720385 2.5115275]
32,16384,[2.6505322 1.5150316],[2.6505322 1.5150316],[2.6386316 1.5170306]
32,16384,[2.2052982 1.4433929],[2.2052982 1.4433929],[2.2086515 1.4501009]
32,16384,[1.4621497  0.49013332],[1.4621497  0.49013332],[1.4551682  0.40599775]
32,16384,[1.275393   0.10626311],[1.275393   0.10626311],[1.283984   0.06564033]
32,16384,[2.2254562  0.68578434],[2.2254562  0.68578434],[2.2253327  0.67788064]
32,16384,[1.6092026 1.9658047],[1.6092026 1.9658047],[1.6149981 1.951983 ]
32,16384,[1.206909  2.1175416],[1.206909  2.1175416],[1.2065146 2.0797005]
32,16384,[2.7747664 2.0215545],[2.7747664 2.0215545],[2.7655416 2.0352893]
32,16384,[1.168324  1.7801462],[1.168324  1.7801462],[1.1469626 1.7407566]
32,32768,[2.4510832 2.4035745],[2.4510832 2.4035745],[2.4666638 2.36713  ]
32,32768,[2.339899 1.94119 ],[2.339899 1.94119 ],[2.3462687 1.9276404]
32,32768,[1.3033884 0.8013893],[1.3033884 0.8013893],[1.2923023  0.93954706]
32,32768,[1.2037816 1.2883741],[1.2037816 1.2883741],[1.1539409 1.3886242]
32,32768,[0.6973872 1.7776097],[0.6973872 1.7776097],[0.6473589 1.8413317]
32,32768,[2.0085893 1.8563037],[2.0085893 1.8563037],[2.013064  1.8701342]
32,32768,[1.6767021 0.3064955],[1.6767021 0.3064955],[1.7262335  0.35201573]
32,32768,[1.7562783 1.5144945],[1.7562783 1.5144945],[1.6930399 1.6092095]
32,32768,[2.5151703 2.9234152],[2.5151703 2.9234152],[2.5168808 2.9281893]
32,32768,[1.171738   0.42829698],[1.171738   0.42829698],[1.2269757 0.5783836]
32,32768,[1.6515467 0.7066269],[1.6515467 0.7066269],[1.5858305 0.7277155]
32,32768,[1.9429885  0.45905188],[1.9429885  0.45905188],[1.9864339 0.4281237]
32,32768,[1.6377623 1.1057605],[1.6377623 1.1057605],[1.7647835 1.1920276]
32,32768,[2.0133002 2.9217308],[2.0133002 2.9217308],[2.019014  2.9214513]
32,32768,[0.7148639 1.4068304],[0.7148639 1.4068304],[0.65564334 1.4173275 ]
32,32768,[1.9905579 2.3105435],[1.9905579 2.3105435],[2.0202088 2.312932 ]
32,32768,[1.9294642  0.05531441],[1.9294642  0.05531441],[1.8993579  0.04889238]
32,32768,[1.9570101  0.84512097],[1.9570101  0.84512097],[1.9042298 0.7745838]
32,32768,[0.8493918 2.534807 ],[0.8493918 2.534807 ],[0.84823924 2.5352817 ]
32,32768,[0.663406 2.094999],[0.663406 2.094999],[0.79278773 2.1156926 ]
32,32768,[1.6290565  0.02759998],[1.6290565  0.02759998],[1.5374408  0.04401076]
32,32768,[2.2256033  0.14477964],[2.2256033  0.14477964],[2.2250628  0.13409972]
32,32768,[1.3781648 2.5106928],[1.3781648 2.5106928],[1.3527031 2.535476 ]
32,32768,[2.6241515 1.557159 ],[2.6241515 1.557159 ],[2.5873508 1.5125993]
32,32768,[2.219918  1.4610697],[2.219918  1.4610697],[2.1659424 1.4688058]
32,32768,[1.4581727  0.46483195],[1.4581727  0.46483195],[1.4646652  0.38450205]
32,32768,[1.3252198  0.09247223],[1.3252198  0.09247223],[1.2052574  0.16026604]
32,32768,[2.2321155  0.64452744],[2.2321155  0.64452744],[2.2318606  0.67785853]
32,32768,[1.5977377 1.9856102],[1.5977377 1.9856102],[1.6312858 2.0620322]
32,32768,[1.0784664 2.0964854],[1.0784664 2.0964854],[1.2153981 2.1239128]
32,32768,[2.749227  2.0719705],[2.749227  2.0719705],[2.765998  2.0110679]
32,32768,[1.1957613 1.7799618],[1.1957613 1.7799618],[1.1638824 1.8153124]
32,65536,[2.4092455 2.3522964],[2.4092455 2.3522964],[2.4631453 2.3618655]
32,65536,[2.353071  1.9075791],[2.353071  1.9075791],[2.3469124 1.928227 ]
32,65536,[1.2919359  0.81702733],[1.2919359  0.81702733],[1.292738  0.9363807]
32,65536,[1.1201031 1.3559803],[1.1201031 1.3559803],[1.1441138 1.384697 ]
32,65536,[0.7234782 1.7771472],[0.7234782 1.7771472],[0.6764586 1.7928433]
32,65536,[2.0253053 1.8525037],[2.0253053 1.8525037],[2.019026  1.8664811]
32,65536,[1.6416693 0.3219072],[1.6416693 0.3219072],[1.7297409 0.3551464]
32,65536,[1.736071  1.5084882],[1.736071  1.5084882],[1.7083883 1.5943868]
32,65536,[2.5424178 2.9087656],[2.5424178 2.9087656],[2.517714  2.9256248]
32,65536,[1.1954318  0.40656558],[1.1954318  0.40656558],[1.2270851 0.5829374]
32,65536,[1.6948915 0.6773836],[1.6948915 0.6773836],[1.5850165 0.7236405]
32,65536,[1.9658259  0.43245947],[1.9658259  0.43245947],[1.986589   0.43496603]
32,65536,[1.5832714 1.0782707],[1.5832714 1.0782707],[1.7606026 1.1778005]
32,65536,[2.0278575 2.9323072],[2.0278575 2.9323072],[2.0182161 2.9171247]
32,65536,[0.61623466 1.4151753 ],[0.61623466 1.4151753 ],[0.6476625 1.4035821]
32,65536,[1.9722129 2.3194852],[1.9722129 2.3194852],[2.0095415 2.3156219]
32,65536,[1.9530219 0.0748414],[1.9530219 0.0748414],[1.8989062  0.04793286]
32,65536,[1.9187989  0.87911105],[1.9187989  0.87911105],[1.9042149  0.77565295]
32,65536,[0.8674922 2.5463817],[0.8674922 2.5463817],[0.8500588 2.5417833]
32,65536,[0.7112402 2.1114135],[0.7112402 2.1114135],[0.7435541 2.1063714]
32,65536,[1.6345179  0.01103142],[1.6345179  0.01103142],[1.5379653  0.03756595]
32,65536,[2.240939   0.16840218],[2.240939   0.16840218],[2.2251937  0.14307475]
32,65536,[1.4016097 2.4589448],[1.4016097 2.4589448],[1.3710618 2.5305061]
32,65536,[2.6293507 1.5322044],[2.6293507 1.5322044],[2.582613 1.510149]
32,65536,[2.2068827 1.4518075],[2.2068827 1.4518075],[2.168591  1.4696062]
32,65536,[1.4587682 0.5235106],[1.4587682 0.5235106],[1.4680116  0.38668978]
32,65536,[1.3256211  0.08284844],[1.3256211  0.08284844],[1.2092397  0.16304672]
32,65536,[2.2234044 0.6884951],[2.2234044 0.6884951],[2.2356927  0.68798876]
32,65536,[1.6186045 1.9634593],[1.6186045 1.9634593],[1.6295402 2.0379736]
32,65536,[1.1585454 2.116404 ],[1.1585454 2.116404 ],[1.1924177 2.1325455]
32,65536,[2.7578099 2.079355 ],[2.7578099 2.079355 ],[2.7631488 2.0082178]
32,65536,[1.2263863 1.7990987],[1.2263863 1.7990987],[1.1736729 1.8183552]
